ID,Timing,A_Temp,Real_Avg,Amplitude,Duration,Replicate,Bath,Day,Date,Sex,Infection,Spores,Exposed,Include,Notes,Change
344,20,17,16.98,6,3,4,A,32,06-May,Female,1,612,612,Yes,,
345,20,17,16.98,6,3,5,A,31,05-May,Female,1,1690,1690,Yes,Natural death,
346,20,17,16.98,6,6,1,A,31,05-May,Female,1,338,338,Yes,Natural death,
347,20,17,16.98,6,6,2,A,28,02-May,Female,1,147,147,Yes,Natural death,
348,20,17,16.98,6,6,3,A,28,02-May,Female,1,169,169,Yes,Natural death,
349,20,17,16.98,6,6,4,A,28,02-May,Female,1,217,217,Yes,Natural death,
350,20,17,16.98,6,6,5,A,29,03-May,Female,1,47,47,Yes,Natural death,
351,C,17,16.98,0,0,1,A,32,06-May,Female,1,1536,1536,Yes,,
352,C,17,16.98,0,0,2,A,32,06-May,Female,1,2190,2190,Yes,,
353,-10,17,17,3,3,6,B,29,03-May,Female,1,570,570,Yes,,
354,-10,17,17,3,3,7,B,29,03-May,Female,1,1188,1188,Yes,,
355,-10,17,17,3,3,8,B,29,03-May,Female,1,326,326,Yes,,
356,-10,17,17,3,3,9,B,29,03-May,Female,1,,,Yes,Missing part of gut and and no lobes,Had 61 spores but didn't seem accurate so removed burden 
357,-10,17,17,3,3,10,B,29,03-May,Female,1,549,549,Yes,,
358,-10,17,17,3,6,6,B,29,03-May,Female,0,,0,Yes,,
359,-10,17,17,3,6,7,B,29,03-May,NA,NA,,,No ,Nothing in jar,
360,-10,17,17,3,6,8,B,-5,30-Mar,NA,NA,,,No ,Nothing in jar (pre-infection),
361,-10,17,17,3,6,9,B,-5,30-Mar,NA,NA,,,No ,Nothing in jar (pre-infection),
362,-10,17,17,3,6,10,B,10,14-Apr,Female,1,5,5,Yes,Natural death,
363,-10,17,17,6,3,6,B,-6,29-Mar,NA,NA,,,No ,Natural death (pre-infection),
364,-10,17,17,6,3,7,B,29,03-May,Female,1,810,810,Yes,,
365,-10,17,17,6,3,8,B,-7,28-Mar,NA,NA,,,No ,Natural death (pre-infection),
366,-10,17,17,6,3,9,B,-6,29-Mar,NA,NA,,,No ,Natural death (pre-infection),
367,-10,17,17,6,3,10,B,29,03-May,Female,1,253,253,Yes,Lobe missing,More spores present but input as full number not with a n+
368,-10,17,17,6,6,6,B,-6,29-Mar,Female,NA,,,No ,Natural death (pre-infection),
369,-10,17,17,6,6,7,B,-6,29-Mar,Female,NA,,,No ,Natural death (pre-infection),
370,-10,17,17,6,6,8,B,29,03-May,Female,1,75,75,Yes,,
371,-10,17,17,6,6,9,B,5,09-Apr,Female,0,,0,No ,Natural death,
372,-10,17,17,6,6,10,B,29,03-May,Female,1,459,459,Yes,,
373,C,17,17,0,0,3,B,29,03-May,Female,1,447,447,Yes,,
374,C,17,17,0,0,4,B,29,03-May,Female,1,513,513,Yes,,
375,0,17,17,3,3,6,B,31,05-May,Female,1,681,681,Yes,,
376,0,17,17,3,3,7,B,31,05-May,Female,1,883,883,Yes,,
377,0,17,17,3,3,8,B,31,05-May,Female,1,1181,1181,Yes,,
378,0,17,17,3,3,9,B,31,05-May,Female,1,1568,1568,Yes,,
379,0,17,17,3,3,10,B,31,05-May,Female,1,1348,1348,Yes,,
380,0,17,17,3,6,6,B,31,05-May,Female,1,60,60,Yes,,
381,0,17,17,3,6,7,B,31,05-May,Female,1,2085,2085,Yes,,
382,0,17,17,3,6,8,B,31,05-May,Female,1,3340,3340,Yes,,
383,0,17,17,3,6,9,B,31,05-May,Female,1,2019,2019,Yes,,
384,0,17,17,3,6,10,B,31,05-May,Female,1,1009,1009,Yes,,
385,0,17,17,6,3,6,B,31,05-May,Female,1,2001,2001,Yes,,
386,0,17,17,6,3,7,B,31,05-May,Female,1,1217,1217,Yes,,
387,0,17,17,6,3,8,B,31,05-May,Female,1,910,910,Yes,,
388,0,17,17,6,3,9,B,31,05-May,Female,1,851,851,Yes,,
389,0,17,17,6,3,10,B,31,05-May,Female,1,1356,1356,Yes,,
390,0,17,17,6,6,6,B,31,05-May,Female,1,1618,1618,Yes,,
391,0,17,17,6,6,7,B,31,05-May,Female,1,1386,1386,Yes,,
392,0,17,17,6,6,8,B,31,05-May,Female,1,2159,2159,Yes,,
393,0,17,17,6,6,9,B,31,05-May,Female,1,1680,1680,Yes,,
394,0,17,17,6,6,10,B,8,12-Apr,NA,NA,,,No ,Nothing in jar,
395,C,17,17,0,0,3,B,31,05-May,Female,1,2424,2424,Yes,,
396,C,17,17,0,0,4,B,8,12-Apr,NA,NA,,,No ,Nothing in jar,
397,10,17,17,3,3,6,B,31,05-May,Female,1,1732,1732,Yes,,
398,10,17,17,3,3,7,B,31,05-May,Female,1,1750,1750,Yes,,
399,10,17,17,3,3,8,B,31,05-May,Female,1,91,91,Yes,,
400,10,17,17,3,3,9,B,31,05-May,Female,1,1777,1777,Yes,,
401,10,17,17,3,3,10,B,31,05-May,Female,1,1881,1881,Yes,,
402,10,17,17,3,6,6,B,31,05-May,Female,1,1118,1118,Yes,,
403,10,17,17,3,6,7,B,31,05-May,Female,1,313,313,Yes,,
404,10,17,17,3,6,8,B,31,05-May,Female,1,191,191,Yes,,
405,10,17,17,3,6,9,B,31,05-May,Female,1,1579,1579,Yes,,
406,10,17,17,3,6,10,B,31,05-May,Female,1,1916,1916,Yes,,
407,10,17,17,6,3,6,B,32,06-May,Female,1,1910,1910,Yes,,
408,10,17,17,6,3,7,B,32,06-May,Female,1,1721,1721,Yes,,
409,10,17,17,6,3,8,B,32,06-May,Female,1,1422,1422,Yes,,
410,10,17,17,6,3,9,B,32,06-May,Female,1,2162,2162,Yes,,
411,10,17,17,6,3,10,B,32,06-May,Female,1,2415,2415,Yes,,
412,10,17,17,6,6,6,B,32,06-May,Female,1,942,942,Yes,,
413,10,17,17,6,6,7,B,17,21-Apr,Female,1,294,294,Yes,Natural death,
414,10,17,17,6,6,8,B,32,06-May,Female,1,1480,1480,Yes,,
415,10,17,17,6,6,9,B,32,06-May,Female,1,1214,1214,Yes,,
416,10,17,17,6,6,10,B,32,06-May,Female,1,756,756,Yes,,
417,C,17,17,0,0,3,B,32,06-May,Female,1,1492,1492,Yes,,
418,C,17,17,0,0,4,B,32,06-May,Female,1,978,978,Yes,,
419,20,17,17,3,3,6,B,30,04-May,Female,1,430,430,Yes,,
420,20,17,17,3,3,7,B,30,04-May,Female,1,736,736,Yes,,
421,20,17,17,3,3,8,B,30,04-May,Female,1,888,888,Yes,,
422,20,17,17,3,3,9,B,30,04-May,Female,1,1000,1000,Yes,,
423,20,17,17,3,3,10,B,30,04-May,Female,1,1000,1000,Yes,,
424,20,17,17,3,6,6,B,30,04-May,Female,1,1625,1625,Yes,,
425,20,17,17,3,6,7,B,30,04-May,Female,1,1329,1329,Yes,,
426,20,17,17,3,6,8,B,31,05-May,Female,1,2203,2203,Yes,,
427,20,17,17,3,6,9,B,31,05-May,NA,NA,,,No ,Nothing in jar,
428,20,17,17,3,6,10,B,31,05-May,Female,1,2103,2103,Yes,,
429,20,17,17,6,3,6,B,31,05-May,Female,1,1756,1756,Yes,,
430,20,17,17,6,3,7,B,31,05-May,Female,1,743,743,Yes,,
431,20,17,17,6,3,8,B,31,05-May,Female,1,1283,1283,Yes,,
432,20,17,17,6,3,9,B,31,05-May,Female,1,922,922,Yes,,
433,20,17,17,6,3,10,B,31,05-May,Female,1,1055,1055,Yes,,
434,20,17,17,6,6,6,B,31,05-May,Female,1,921,921,Yes,,
435,20,17,17,6,6,7,B,31,05-May,Female,1,684,684,Yes,,
436,20,17,17,6,6,8,B,31,05-May,Female,1,356,356,Yes,,
437,20,17,17,6,6,9,B,31,05-May,Female,1,1552,1552,Yes,,
438,20,17,17,6,6,10,B,31,05-May,Female,1,1030,1030,Yes,,
439,C,17,17,0,0,3,B,31,05-May,Female,1,1435,1435,Yes,,
440,C,17,17,0,0,4,B,31,05-May,Female,1,1309,1309,Yes,,
441,-10,17,17.11,3,3,11,C,-4,31-Mar,NA,0,,0,No ,Natural death (pre-infection),
442,-10,17,17.11,3,3,12,C,-5,30-Mar,NA,0,,0,No ,Natural death (pre-infection),
443,-10,17,17.11,3,3,13,C,33,07-May,Female,1,1261,1261,Yes,,
444,-10,17,17.11,3,3,14,C,32,06-May,Female,1,30,30,Yes,Natural death,
445,-10,17,17.11,3,3,15,C,33,07-May,Female,1,498,498,Yes,,
446,-10,17,17.11,3,6,11,C,31,05-May,Female,1,888,888,Yes,Natural death,
447,-10,17,17.11,3,6,12,C,10,14-Apr,Female,0,,0,Yes,Natural death,
448,-10,17,17.11,3,6,13,C,33,07-May,Female,1,492,492,Yes,Natural death,
449,-10,17,17.11,3,6,14,C,-4,31-Mar,NA,0,,0,No ,Natural death (pre-infection),
450,-10,17,17.11,3,6,15,C,32,06-May,NA,NA,,,No ,Nothing in jar,
451,-10,17,17.11,6,3,11,C,24,28-Apr,Female,1,246,246,Yes,Natural death,
452,-10,17,17.11,6,3,12,C,33,07-May,NA,NA,,,No ,Nothing in jar,
453,-10,17,17.11,6,3,13,C,14,18-Apr,Female,0,,0,Yes,Natural death,
454,-10,17,17.11,6,3,14,C,24,28-Apr,Female,1,,,Yes,Natural death - Too much algae but definitely infected,
455,-10,17,17.11,6,3,15,C,33,07-May,Female,1,341,341,Yes,Natural death,
456,-10,17,17.11,6,6,11,C,33,07-May,Female,1,431,431,Yes,,
457,-10,17,17.11,6,6,12,C,-4,31-Mar,NA,0,,0,No ,Natural death (pre-infection),
458,-10,17,17.11,6,6,13,C,-3,01-Apr,NA,0,,0,No ,Natural death (pre-infection),
459,-10,17,17.11,6,6,14,C,33,07-May,Female,1,143,143,Yes,,
460,-10,17,17.11,6,6,15,C,33,07-May,Female,1,1045,1045,Yes,,
461,C,17,17.11,0,0,5,C,33,07-May,Female,1,361,361,Yes,Natural death,
462,C,17,17.11,0,0,6,C,33,07-May,Female,1,1054,1054,Yes,,
463,0,17,17.11,3,3,11,C,33,07-May,Female,1,1751,1751,Yes,,
464,0,17,17.11,3,3,12,C,33,07-May,Female,1,1982,1982,Yes,,
465,0,17,17.11,3,3,13,C,33,07-May,Female,1,2342,2342,Yes,,
466,0,17,17.11,3,3,14,C,8,12-Apr,Female,NA,,,No ,Too much algae to see accurately,
467,0,17,17.11,3,3,15,C,33,07-May,Female,1,612,612,Yes,,
468,0,17,17.11,3,6,11,C,33,07-May,Female,1,1032,1032,Yes,,
469,0,17,17.11,3,6,12,C,33,07-May,Female,1,1438,1438,Yes,,
470,0,17,17.11,3,6,13,C,33,07-May,Female,1,66,66,Yes,,
471,0,17,17.11,3,6,14,C,33,07-May,Female,1,1215,1215,Yes,,
472,0,17,17.11,3,6,15,C,33,07-May,Female,1,224,224,Yes,,
473,0,17,17.11,6,3,11,C,33,07-May,Female,1,708,708,Yes,,
474,0,17,17.11,6,3,12,C,33,07-May,Female,1,849,849,Yes,,
475,0,17,17.11,6,3,13,C,33,07-May,Female,1,2013,2013,Yes,,
476,0,17,17.11,6,3,14,C,33,07-May,Female,1,1416,1416,Yes,,
477,0,17,17.11,6,3,15,C,30,04-May,Female,1,501,501,Yes,Natural death,
478,0,17,17.11,6,6,11,C,33,07-May,Female,1,874,874,Yes,,
479,0,17,17.11,6,6,12,C,33,07-May,Female,1,708,708,Yes,,
480,0,17,17.11,6,6,13,C,33,07-May,Female,1,1026,1026,Yes,,
481,0,17,17.11,6,6,14,C,33,07-May,Male,NA,,,No ,Male,
482,0,17,17.11,6,6,15,C,33,07-May,Female,1,1093,1093,Yes,,
483,C,17,17.11,0,0,5,C,33,07-May,Female,1,846,846,Yes,,
484,C,17,17.11,0,0,6,C,33,07-May,Female,1,1004,1004,Yes,,
485,10,17,17.11,3,3,11,C,34,08-May,Female,1,485,485,Yes,,
486,10,17,17.11,3,3,12,C,34,08-May,Female,1,143,143,Yes,,
487,10,17,17.11,3,3,13,C,34,08-May,Female,1,437,437,Yes,,
488,10,17,17.11,3,3,14,C,34,08-May,Female,1,892,892,Yes,,
489,10,17,17.11,3,3,15,C,34,08-May,Female,1,1185,1185,Yes,,
490,10,17,17.11,3,6,11,C,34,08-May,Female,1,518,518,Yes,,
491,10,17,17.11,3,6,12,C,34,08-May,Female,1,183,183,Yes,,
492,10,17,17.11,3,6,13,C,34,08-May,Female,1,740,740,Yes,,
493,10,17,17.11,3,6,14,C,34,08-May,Female,1,347,347,Yes,,
494,10,17,17.11,3,6,15,C,34,08-May,Female,1,321,321,Yes,Natural death,
495,10,17,17.11,6,3,11,C,34,08-May,Female,1,1111,1111,Yes,,
496,10,17,17.11,6,3,12,C,-3,01-Apr,NA,0,,0,No ,Natural death (pre-infection),
497,10,17,17.11,6,3,13,C,34,08-May,Female,1,177,177,Yes,,
498,10,17,17.11,6,3,14,C,34,08-May,Female,1,1008,1008,Yes,,
499,10,17,17.11,6,3,15,C,34,08-May,Female,1,591,591,Yes,,
500,10,17,17.11,6,6,11,C,34,08-May,Female,1,750,750,Yes,,
501,10,17,17.11,6,6,12,C,4,08-Apr,Female,0,,0,No ,Unnatural death,
502,10,17,17.11,6,6,13,C,34,08-May,Female,1,1164,1164,Yes,,
503,10,17,17.11,6,6,14,C,34,08-May,Female,1,826,826,Yes,,
504,10,17,17.11,6,6,15,C,34,08-May,Female,1,554,554,Yes,,
505,C,17,17.11,0,0,5,C,32,06-May,Female,1,419,419,Yes,Natural death,
506,C,17,17.11,0,0,6,C,34,08-May,Female,1,165,165,Yes,,
507,20,17,17.11,3,3,11,C,32,06-May,Female,1,575,575,Yes,,
508,20,17,17.11,3,3,12,C,32,06-May,Female,1,269,269,Yes,,
509,20,17,17.11,3,3,13,C,32,06-May,Female,1,1342,1342,Yes,,
510,20,17,17.11,3,3,14,C,32,06-May,Female,1,863,863,Yes,,
511,20,17,17.11,3,3,15,C,32,06-May,Female,1,1180,1180,Yes,,
512,20,17,17.11,3,6,11,C,32,06-May,Female,1,563,563,Yes,,
513,20,17,17.11,3,6,12,C,32,06-May,Female,1,1557,1557,Yes,,
514,20,17,17.11,3,6,13,C,32,06-May,Female,1,442,442,Yes,,
515,20,17,17.11,3,6,14,C,32,06-May,Female,1,29,29,Yes,Natural death  - too much algae to see,More spores present but input as full number not with a n+
516,20,17,17.11,3,6,15,C,32,06-May,Female,1,138,138,Yes,,
517,20,17,17.11,6,3,11,C,32,06-May,Female,1,1212,1212,Yes,,
518,20,17,17.11,6,3,12,C,32,06-May,Female,1,551,551,Yes,,
519,20,17,17.11,6,3,13,C,32,06-May,Female,1,1286,1286,Yes,,
520,20,17,17.11,6,3,14,C,32,06-May,Female,1,1093,1093,Yes,,
521,20,17,17.11,6,3,15,C,32,06-May,Female,1,478,478,Yes,,
522,20,17,17.11,6,6,11,C,32,06-May,Female,1,1172,1172,Yes,,
523,20,17,17.11,6,6,12,C,32,06-May,Female,1,416,416,Yes,Natural death,
524,20,17,17.11,6,6,13,C,32,06-May,Female,1,1511,1511,Yes,Natural death,
525,20,17,17.11,6,6,14,C,32,06-May,Female,1,856,856,Yes,,
526,20,17,17.11,6,6,15,C,32,06-May,Female,1,64,64,Yes,Natural death,
527,C,17,17.11,0,0,5,C,32,06-May,Female,1,967,967,Yes,,
528,C,17,17.11,0,0,6,C,32,06-May,Female,1,529,529,Yes,,
529,-10,20,20,3,3,1,A,-4,31-Mar,NA,0,,0,No ,Natural death (pre-infection),
530,-10,20,20,3,3,2,A,31,05-May,Female,1,1502,1502,Yes,,
531,-10,20,20,3,3,3,A,31,05-May,Female,0,,0,Yes,,
532,-10,20,20,3,3,4,A,31,05-May,Female,1,420,420,Yes,,
533,-10,20,20,3,3,5,A,31,05-May,Female,1,335,335,Yes,,
534,-10,20,20,3,6,1,A,31,05-May,Female,1,1345,1345,Yes,,
535,-10,20,20,3,6,2,A,31,05-May,Female,1,955,955,Yes,,
536,-10,20,20,3,6,3,A,31,05-May,Female,1,373,373,Yes,,
537,-10,20,20,3,6,4,A,31,05-May,Female,1,704,704,Yes,,
538,-10,20,20,3,6,5,A,31,05-May,Female,1,171,171,Yes,,
539,-10,20,20,6,3,1,A,-7,28-Mar,NA,NA,,,No ,Natural death (pre-infection),
540,-10,20,20,6,3,2,A,31,05-May,Female,1,80,80,Yes,,
541,-10,20,20,6,3,3,A,31,05-May,Female,1,244,244,Yes,,
542,-10,20,20,6,3,4,A,31,05-May,Female,1,1048,1048,Yes,,
543,-10,20,20,6,3,5,A,-4,31-Mar,NA,0,,0,No ,Natural death (pre-infection),
544,-10,20,20,6,6,1,A,31,05-May,Female,1,639,639,Yes,,
545,-10,20,20,6,6,2,A,32,06-May,Female,1,1349,1349,Yes,,
546,-10,20,20,6,6,3,A,33,07-May,Female,1,765,765,Yes,,
547,-10,20,20,6,6,4,A,34,08-May,Female,1,504,504,Yes,,
548,-10,20,20,6,6,5,A,26,30-Apr,Female,1,139,139,Yes,Natural death,
549,C,20,20,0,0,1,A,31,05-May,Female,1,1111,1111,Yes,,
550,C,20,20,0,0,2,A,-1,03-Apr,NA,0,,0,No ,Natural death (pre-infection),
551,0,20,20,3,3,1,A,32,06-May,NA,NA,,,No ,Nothing in jar,
552,0,20,20,3,3,2,A,32,06-May,Female,1,220,220,Yes,,
553,0,20,20,3,3,3,A,26,30-Apr,Female,1,360,360,Yes,Natural death,
554,0,20,20,3,3,4,A,32,06-May,Female,1,588,588,Yes,,
555,0,20,20,3,3,5,A,28,02-May,NA,NA,,,No ,Unnatural death,
556,0,20,20,3,6,1,A,32,06-May,NA,NA,,,No ,Nothing in jar,
557,0,20,20,3,6,2,A,28,02-May,NA,NA,,,No ,Unnatural death,
558,0,20,20,3,6,3,A,32,06-May,Female,1,954,954,Yes,,
559,0,20,20,3,6,4,A,32,06-May,Female,1,929,929,Yes,,
560,0,20,20,3,6,5,A,28,02-May,NA,NA,,,No ,Unnatural death,
561,0,20,20,6,3,1,A,32,06-May,Female,1,818,818,Yes,,
562,0,20,20,6,3,2,A,28,02-May,NA,NA,,,No ,Unnatural death,
563,0,20,20,6,3,3,A,32,06-May,Female,1,933,933,Yes,,
564,0,20,20,6,3,4,A,32,06-May,Female,1,862,862,Yes,,
565,0,20,20,6,3,5,A,32,06-May,Female,1,929,929,Yes,,
566,0,20,20,6,6,1,A,28,02-May,NA,NA,,,No ,Unnatural death,
567,0,20,20,6,6,2,A,28,02-May,NA,NA,,,No ,Unnatural death,
568,0,20,20,6,6,3,A,28,02-May,NA,NA,,,No ,Unnatural death,
569,0,20,20,6,6,4,A,28,02-May,NA,NA,,,No ,Unnatural death,
570,0,20,20,6,6,5,A,32,06-May,Female,1,1149,1149,Yes,,
571,C,20,20,0,0,1,A,28,02-May,NA,NA,,,No ,Unnatural death,
572,C,20,20,0,0,2,A,32,06-May,Female,1,833,833,Yes,,
573,10,20,20,3,3,1,A,30,04-May,Female,1,,,Yes,Uncountable - very infected ,
574,10,20,20,3,3,2,A,30,04-May,Female,1,493,493,Yes,,
575,10,20,20,3,3,3,A,30,04-May,Female,1,63,63,Yes,,
576,10,20,20,3,3,4,A,30,04-May,Female,1,201,201,Yes,,
577,10,20,20,3,3,5,A,30,04-May,Female,1,164,164,Yes,,
578,10,20,20,3,6,1,A,30,04-May,Female,1,877,877,Yes,,
579,10,20,20,3,6,2,A,30,04-May,Female,1,670,670,Yes,,
580,10,20,20,3,6,3,A,30,04-May,Female,1,550,550,Yes,,
581,10,20,20,3,6,4,A,30,04-May,Male,NA,,,No ,Male,
582,10,20,20,3,6,5,A,30,04-May,Female,1,704,704,Yes,,
583,10,20,20,6,3,1,A,30,04-May,Female,1,100,100,Yes,,
584,10,20,20,6,3,2,A,30,04-May,Female,1,875,875,Yes,,
585,10,20,20,6,3,3,A,30,04-May,Female,1,590,590,Yes,,
586,10,20,20,6,3,4,A,18,22-Apr,Female,1,,,Yes,Lobes decomposed ,Had 13 spores but didn't seem accurate so removed burden
587,10,20,20,6,3,5,A,30,04-May,Female,1,1136,1136,Yes,,
588,10,20,20,6,6,1,A,5,09-Apr,Female,NA,,,No ,Unnatural death,
589,10,20,20,6,6,2,A,4,08-Apr,Female,NA,,,No ,Unnatural death,
590,10,20,20,6,6,3,A,21,25-Apr,Female,0,,0,Yes,Natural death,
591,10,20,20,6,6,4,A,30,04-May,Female,1,1183,1183,Yes,,
592,10,20,20,6,6,5,A,30,04-May,Female,1,1108,1108,Yes,,
593,C,20,20,0,0,1,A,30,04-May,Female,1,354,354,Yes,,
594,C,20,20,0,0,2,A,30,04-May,Female,1,5,5,Yes,,
595,20,20,20,3,3,1,A,30,04-May,Female,1,901,901,Yes,,
596,20,20,20,3,3,2,A,30,04-May,Female,1,137,137,Yes,,
597,20,20,20,3,3,3,A,30,04-May,Female,1,476,476,Yes,,
598,20,20,20,3,3,4,A,30,04-May,Female,1,46,46,Yes,,
599,20,20,20,3,3,5,A,30,04-May,Female,1,762,762,Yes,,
600,20,20,20,3,6,1,A,30,04-May,Female,1,408,408,Yes,,
601,20,20,20,3,6,2,A,30,04-May,Female,1,906,906,Yes,,
602,20,20,20,3,6,3,A,30,04-May,Female,1,293,293,Yes,,
603,20,20,20,3,6,4,A,30,04-May,Female,1,207,207,Yes,,
604,20,20,20,3,6,5,A,30,04-May,Female,1,267,267,Yes,,
605,20,20,20,6,3,1,A,30,04-May,Female,1,29,29,Yes,,
606,20,20,20,6,3,2,A,30,04-May,Female,1,85,85,Yes,,
607,20,20,20,6,3,3,A,30,04-May,Female,1,185,185,Yes,,
608,20,20,20,6,3,4,A,30,04-May,Female,1,350,350,Yes,,
609,20,20,20,6,3,5,A,30,04-May,Female,1,400,400,Yes,,
610,20,20,20,6,6,1,A,26,30-Apr,Female,1,29,29,Yes,Natural death,
611,20,20,20,6,6,2,A,26,30-Apr,Female,1,87,87,Yes,Natural death,
612,20,20,20,6,6,3,A,29,03-May,Female,0,,0,Yes,Natural death,
613,20,20,20,6,6,4,A,30,04-May,Female,1,85,85,Yes,,
614,20,20,20,6,6,5,A,30,04-May,Female,1,88,88,Yes,,
615,C,20,20,0,0,3,A,30,04-May,Female,1,523,523,Yes,,
616,C,20,20,0,0,4,A,29,03-May,Female,1,1446,1446,Yes,,
617,-10,20,20,3,3,6,B,29,03-May,Female,1,429,429,Yes,,
618,-10,20,20,3,3,7,B,29,03-May,Female,1,764,764,Yes,,
619,-10,20,20,3,3,8,B,29,03-May,Female,1,325,325,Yes,,
620,-10,20,20,3,3,9,B,29,03-May,Female,1,104,104,Yes,,
621,-10,20,20,3,3,10,B,29,03-May,Female,1,386,386,Yes,,
622,-10,20,20,3,6,6,B,29,03-May,Female,1,315,315,Yes,,
623,-10,20,20,3,6,7,B,29,03-May,Female,1,401,401,Yes,,
624,-10,20,20,3,6,8,B,29,03-May,Female,1,677,677,Yes,,
625,-10,20,20,3,6,9,B,29,03-May,Female,1,610,610,Yes,,
626,-10,20,20,3,6,10,B,29,03-May,Female,1,404,404,Yes,,
627,-10,20,20,6,3,6,B,29,03-May,Female,1,461,461,Yes,,
628,-10,20,20,6,3,7,B,29,03-May,Female,1,692,692,Yes,,
629,-10,20,20,6,3,8,B,29,03-May,Female,1,777,777,Yes,,
630,-10,20,20,6,3,9,B,29,03-May,Female,1,448,448,Yes,,
631,-10,20,20,6,3,10,B,29,03-May,Female,1,967,967,Yes,,
632,-10,20,20,6,6,6,B,29,03-May,Female,1,516,516,Yes,,
633,-10,20,20,6,6,7,B,29,03-May,Female,1,714,714,Yes,,
634,-10,20,20,6,6,8,B,29,03-May,Female,1,192,192,Yes,,
635,-10,20,20,6,6,9,B,29,03-May,Female,1,164,164,Yes,,
636,-10,20,20,6,6,10,B,29,03-May,Female,1,282,282,Yes,,
637,C,20,20,0,0,3,B,29,03-May,Female,1,640,640,Yes,,
638,C,20,20,0,0,4,B,29,03-May,Female,1,701,701,Yes,,
639,0,20,20,3,3,6,B,29,03-May,Female,1,634,634,Yes,,
640,0,20,20,3,3,7,B,29,03-May,Female,1,578,578,Yes,,
641,0,20,20,3,3,8,B,29,03-May,Female,1,784,784,Yes,,
642,0,20,20,3,3,9,B,29,03-May,Female,1,987,987,Yes,,
643,0,20,20,3,3,10,B,29,03-May,Female,1,1108,1108,Yes,,
644,0,20,20,3,6,6,B,29,03-May,Female,1,1179,1179,Yes,,
645,0,20,20,3,6,7,B,29,03-May,Female,1,1347,1347,Yes,,
646,0,20,20,3,6,8,B,29,03-May,Female,1,853,853,Yes,,
647,0,20,20,3,6,9,B,29,03-May,Female,1,357,357,Yes,,
648,0,20,20,3,6,10,B,29,03-May,Female,1,1210,1210,Yes,,
649,0,20,20,6,3,6,B,29,03-May,Female,1,1206,1206,Yes,,
650,0,20,20,6,3,7,B,29,03-May,Female,1,370,370,Yes,,
651,0,20,20,6,3,8,B,29,03-May,Female,1,885,885,Yes,,
652,0,20,20,6,3,9,B,29,03-May,Female,1,1240,1240,Yes,,
653,0,20,20,6,3,10,B,29,03-May,Female,1,1368,1368,Yes,,
654,0,20,20,6,6,6,B,29,03-May,Female,1,1333,1333,Yes,,
655,0,20,20,6,6,7,B,29,03-May,Female,1,534,534,Yes,,
656,0,20,20,6,6,8,B,29,03-May,Female,0,,0,Yes,,
657,0,20,20,6,6,9,B,29,03-May,Female,1,567,567,Yes,,
658,0,20,20,6,6,10,B,29,03-May,Female,1,951,951,Yes,,
659,C,20,20,0,0,3,B,29,03-May,Female,1,440,440,Yes,,
660,C,20,20,0,0,4,B,29,03-May,Female,1,796,796,Yes,,
661,10,20,20,3,3,6,B,32,06-May,Female,1,1559,1559,Yes,,
662,10,20,20,3,3,7,B,32,06-May,Female,1,1748,1748,Yes,,
663,10,20,20,3,3,8,B,32,06-May,Female,1,1147,1147,Yes,,
664,10,20,20,3,3,9,B,32,06-May,Female,0,,0,Yes,,
665,10,20,20,3,3,10,B,3,07-Apr,Female,0,,0,No ,Natural death,
666,10,20,20,3,6,6,B,31,05-May,Female,1,40,40,Yes,Natural death - can only find one lobe ,
667,10,20,20,3,6,7,B,32,06-May,Female,1,,,Yes,Natural death - spores everywhere,
668,10,20,20,3,6,8,B,32,06-May,Female,0,,0,Yes,,
669,10,20,20,3,6,9,B,3,07-Apr,Female,0,,0,No ,Natural death,
670,10,20,20,3,6,10,B,5,09-Apr,Female,0,,0,No ,Natural death,
671,10,20,20,6,3,6,B,32,06-May,Female,1,17,17,Yes,,
672,10,20,20,6,3,7,B,32,06-May,Female,1,1777,1777,Yes,,
673,10,20,20,6,3,8,B,32,06-May,Female,1,625,625,Yes,,
674,10,20,20,6,3,9,B,32,06-May,Female,0,,0,Yes,,
675,10,20,20,6,3,10,B,2,06-Apr,Female,0,,0,No ,Natural death,
676,10,20,20,6,6,6,B,29,03-May,NA,NA,,,No ,Nothing in jar,
677,10,20,20,6,6,7,B,16,20-Apr,Female,1,12,12,Yes,Natural death,
678,10,20,20,6,6,8,B,2,06-Apr,Female,0,,0,No ,Natural death,
679,10,20,20,6,6,9,B,3,07-Apr,Female,0,,0,No ,Natural death,
680,10,20,20,6,6,10,B,32,06-May,Female,1,602,602,Yes,,
681,C,20,20,0,0,3,B,5,09-Apr,Female,NA,,,No ,Decomposed,
682,C,20,20,0,0,4,B,30,04-May,Female,1,65,65,Yes,Natural death,
683,20,20,20,3,3,6,B,32,06-May,Female,0,,0,Yes,,
684,20,20,20,3,3,7,B,32,06-May,Female,1,862,862,Yes,,
685,20,20,20,3,3,8,B,32,06-May,Female,1,965,965,Yes,,
686,20,20,20,3,3,9,B,32,06-May,Female,1,1192,1192,Yes,,
687,20,20,20,3,3,10,B,32,06-May,Female,1,259,259,Yes,,
688,20,20,20,3,6,6,B,32,06-May,Female,1,621,621,Yes,,
689,20,20,20,3,6,7,B,32,06-May,Female,0,,0,Yes,,
